BM,Docker,LXC,DockerIso
 4528.73833333, 3438.34366667, 4165.95566667, 3384.27866667
 4458.79033333, 3212.237, 4190.61166667, 3373.34866667
 4452.17033333, 3319.53833333, 4387.25333333, 3295.594
 4443.86633333, 3342.16233333, 4306.396, 3407.85633333
 4278.974, 3314.617, 4313.16366667, 3349.46833333
 4563.608, 3303.94366667, 4263.89433333, 3385.24666667
 4438.92566667, 3391.90866667, 4391.79366667, 3397.36466667
 4411.89166667, 3334.376, 4307.089, 3374.53466667
 4389.12766667, 3334.366, 4267.223, 3402.011
 4386.963, 3223.43466667, 4206.63933333, 3360.916
 4425.082, 3142.571, 4257.26666667, 3391.07333333
 4478.16633333, 3279.07366667, 4172.658, 3305.10966667
 4432.353, 3136.778, 4229.10166667, 3376.62666667
 4496.263, 3203.04633333, 4264.818, 3446.144
 4426.61733333, 3255.74166667, 4259.12166667, 3361.55566667
 4423.57766667, 3257.888, 4221.60433333, 3419.93333333
 4430.13966667, 3281.93133333, 4226.865, 3388.47333333
 4441.38633333, 3342.13566667, 4285.476, 3427.09533333
 4277.96833333, 3321.084, 4244.29566667, 3482.378
 4327.05266667, 3366.85033333, 4230.26033333, 3403.85066667
 4327.00266667, 3376.67733333, 4211.97566667, 3373.23966667
 4364.00033333, 3269.34566667, 4248.619, 3359.60066667
 4414.88833333, 3296.97966667, 4239.86066667, 3352.845
 4416.01266667, 3371.29, 4215.89566667, 3410.72733333
 4437.85166667, 3342.453, 4242.10666667, 3377.1
 4334.13766667, 3293.05, 4172.68033333, 3358.93266667
 4433.84166667, 3328.57333333, 4135.61366667, 3314.72966667
 4400.644, 3368.901, 4236.993, 3443.24233333
 4445.671, 3344.09233333, 4252.69966667, 3355.24133333
 4296.801, 3305.73833333, 4126.50866667, 3396.528
 4355.24333333, 3312.533, 4270.80133333, 3346.499
 4411.51266667, 3419.219, 4204.27933333, 3377.88533333
 4304.81033333, 3359.433, 4286.00333333, 3263.81633333
 4457.158, 3351.37666667, 4219.13766667, 3242.75166667
 4367.56133333, 3373.793, 4285.947, 3234.678
 4306.285, 3347.16433333, 4238.607, 3360.449
 4259.66, 3344.52933333, 4235.776, 3428.904
