BM,Docker,LXC,DockerIso
 3031.16233333, 4200.35133333, 4446.50766667, 3977.40633333
 3379.465, 4211.98466667, 4285.303, 3867.13866667
 3258.787, 4154.852, 4275.58233333, 3981.83533333
 3401.46033333, 4060.695, 4401.15566667, 3937.02233333
 3257.097, 4077.284, 4384.29133333, 3906.30733333
 3352.453, 4083.41933333, 4366.06566667, 3814.39266667
 3274.81033333, 4134.294, 4371.34766667, 3913.53666667
 3087.36466667, 4077.426, 4387.31, 3812.93133333
 3284.19566667, 4157.238, 4244.96466667, 4029.386
 3397.304, 4106.57, 4269.90533333, 3982.95566667
 3337.548, 4084.77833333, 4159.69566667, 3996.73566667
 3195.565, 4016.95766667, 4101.02433333, 3615.04833333
 3311.57566667, 4091.49566667, 4279.89366667, 4043.28166667
 3205.05033333, 4081.09166667, 4232.34166667, 3825.91233333
 3243.966, 4230.60533333, 4348.129, 4003.80233333
 3134.80033333, 3964.54033333, 4223.36766667, 4028.57566667
 3153.60733333, 4089.76233333, 4313.941, 4217.34
 3263.018, 4043.97, 4373.47166667, 3973.55333333
 3335.04466667, 4308.997, 4209.60266667, 4077.72066667
 3171.562, 4130.19033333, 4365.27666667, 3817.49133333
 3262.78266667, 4010.40633333, 4399.969, 3890.86333333
 3119.53666667, 3856.01166667, 4352.465, 3788.905
 3397.00533333, 4183.43666667, 4212.55566667, 3708.029
 3274.866, 4057.17833333, 4241.30233333, 3790.50566667
 3264.00066667, 3991.87, 4198.62633333, 3816.83566667
 3180.71866667, 3927.294, 4366.35233333, 4014.17533333
 3111.98233333, 3937.888, 4476.69433333, 3852.43733333
 3196.80166667, 4007.50666667, 4343.80533333, 3835.227
 3055.181, 3940.48833333, 4236.66333333, 3820.572
 3334.69066667, 3912.62866667, 4352.112, 3847.89833333
 3228.84466667, 4244.771, 4225.90066667, 4007.73733333
 3184.48533333, 3768.411, 4265.69066667, 3986.25366667
 3341.996, 4168.88366667, 4381.966, 3766.86633333
 3428.478, 3448.061, 4301.567, 3619.116
 3200.96133333, 3996.05733333, 4135.58033333, 4008.79466667
 3289.42433333, 4027.07633333, 4245.253, 3958.53633333
 3232.69366667, 3991.51733333, 4100.53933333, 3828.78566667
 3273.18433333, 3659.029, 4159.58333333, 3987.69466667
 3316.40333333, 3771.01066667, 4514.81733333, 4049.92933333
 3147.75833333, 3939.326, 4322.10433333, 3711.03966667
 3268.666, 3827.46566667, 4306.171, 3790.76233333
 3080.64833333, 3996.53666667, 4280.762, 3753.869
 3320.82233333, 3989.86166667, 4029.94733333, 3843.45366667
 3208.29333333, 4005.34966667, 4338.77533333, 4013.66266667
 3016.363, 3947.55066667, 4125.67433333, 3866.86833333
 3215.18333333, 3924.285, 4097.58933333, 3872.741
 3390.14666667, 4087.197, 4342.05933333, 3802.72666667
 2971.54833333, 4213.65933333, 4122.72333333, 3796.65033333
 3143.39766667, 4005.92, 4456.02766667, 3945.302
 3244.19733333, 3986.90466667, 4475.742, 3907.78666667
 3403.23833333, 4070.52366667, 4187.63633333, 3792.79266667
 3051.46133333, 4105.72766667, 4360.91, 3769.11766667
 3317.407, 4030.48033333, 4209.39066667, 3538.12633333
 3055.344, 3772.658, 4339.85333333, 3864.04833333
 3354.55633333, 3832.70633333, 4407.08033333, 3689.288
 3227.58266667, 4181.89733333, 4365.73866667, 3804.25366667
 3277.16366667, 4034.102, 4442.78266667, 3559.06
 3292.172, 4024.789, 4343.552, 3671.847
 3221.93233333, 4141.25266667, 4499.55933333, 3924.92
 3175.726, 3956.64, 4031.724, 3993.881
 3422.69633333, 3853.66233333, 4487.526, 3986.78133333
 3283.92766667, 4101.37366667, 4275.42733333, 4022.50533333
 3127.881, 4226.54233333, 4326.02266667, 3874.12833333
 3257.57833333, 4027.48566667, 4287.80266667, 3996.313
 3204.373, 3966.25766667, 3973.089, 3923.87566667
 3461.212, 4067.22966667, 4377.493, 3857.769
 3009.18033333, 4106.84733333, 4328.535, 4188.57366667
 3313.60466667, 3862.04933333, 4329.20066667, 4322.635
 3182.94, 3696.98366667, 4435.384, 3882.44766667
 3189.51066667, 3980.33733333, 4253.60833333, 4105.828
 3372.62733333, 3694.886, 3913.81233333, 3963.43066667
