BM,Docker,LXC,DockerIso
 5687.00833333, 5549.955, 5323.05366667, 4640.222
 5225.66533333, 4544.37133333, 4362.05066667, 4600.373
 5002.27266667, 5088.33533333, 5568.229, 5176.554
 5905.42, 5011.816, 5370.75366667, 3232.08733333
 5117.258, 4895.41766667, 4360.487, 5971.761
 6663.404, 4842.08133333, 4934.34, 5199.66033333
 4465.21333333, 5504.274, 3676.619, 5383.45233333
 5383.41233333, 5089.94433333, 3290.66266667, 5023.212
 6565.42666667, 4524.81266667, 5678.19633333, 5355.81333333
 4220.342, 5306.353, 4108.939, 5407.727
 6233.20533333, 3550.20933333, 5336.624, 5111.25466667
 4933.48333333, 5768.53266667, 5769.73033333, 5254.78966667
 5790.378, 4628.35166667, 5544.975, 3917.33
 5230.213, 4440.522, 4803.35666667, 4685.961
 5754.499, 5026.927, 4474.579, 4267.34933333
 5626.62166667, 5520.33133333, 5255.768, 4570.30166667
 4744.29666667, 5559.603, 5669.28, 5795.98133333
 4727.83, 3930.10166667, 3397.89066667, 5243.569
 6171.119, 5986.593, 4726.08833333, 5168.62
 4509.51533333, 5046.71166667, 3345.45533333, 5903.51666667
 5448.16766667, 4734.625, 5693.901, 5544.22266667
 5769.87766667, 5506.71966667, 4947.33333333, 5197.23833333
 4345.64933333, 4455.635, 5294.951, 6230.46766667
 6401.57266667, 4518.108, 5897.746, 4143.94433333
 4495.59066667, 5040.599, 5500.058, 6247.61733333
 5689.30266667, 4911.63566667, 5570.48133333, 3781.44933333
 4890.57566667, 5736.07266667, 5135.083, 5367.83233333
 5166.89966667, 3992.61966667, 5424.94833333, 3720.29333333
 5556.35733333, 6014.01633333, 4299.351, 6200.74066667
 5685.19866667, 4858.66533333, 4924.72166667, 4942.01833333
 4995.71833333, 5454.423, 4967.66733333, 6246.82566667
 4759.62933333, 5199.64, 4681.007, 4868.634
 5772.64266667, 5730.272, 5395.32366667, 4756.78733333
 4979.10933333, 4014.037, 5980.10966667, 5831.72533333
 5716.39833333, 5301.29466667, 4982.65666667, 4799.10566667
 5608.01433333, 4179.89066667, 5735.317, 5154.00733333
 4066.27266667, 5190.15166667, 5461.397, 5168.593
 6492.71533333, 5032.19033333, 5815.20566667, 3694.39866667
 4247.07733333, 5357.97733333, 4587.16833333, 6042.55766667
 5971.243, 5715.04833333, 4950.065, 5119.53233333
 6228.57066667, 5152.34933333, 4363.00466667, 5116.44866667
 5107.14533333, 5213.128, 5791.37, 5907.61466667
 4846.42366667, 5190.94833333, 5353.05933333, 5213.29466667
 5650.23333333, 4554.79966667, 5247.37933333, 5651.67333333
 5244.95, 5273.417, 5674.33266667, 4026.301
 4073.51566667, 4055.734, 5501.17266667, 5757.387
 3803.807, 5037.43766667, 5475.74866667, 3065.319
 5078.079, 6024.85333333, 5981.965, 4849.40266667
 5001.79533333, 4430.767, 5582.914, 3885.87233333
