BM,Docker,LXC,DockerIso
 70.8463333333, 66.0776666667, 69.9323333333, 64.8773333333
 73.3846666667, 62.6583333333, 70.073, 68.1426666667
 74.331, 66.9476666667, 74.9296666667, 69.961
 71.1966666667, 64.4393333333, 69.8806666667, 66.8343333333
 71.052, 66.2486666667, 68.4976666667, 69.628
 71.9963333333, 67.184, 66.3696666667, 67.3753333333
 69.0326666667, 71.4443333333, 70.4613333333, 66.753
 64.851, 69.541, 72.373, 66.434
 68.9893333333, 70.0383333333, 70.4983333333, 66.5333333333
 68.918, 68.4466666667, 66.6546666667, 71.6456666667
 65.33, 70.2986666667, 67.8716666667, 70.322
 65.9193333333, 70.374, 65.9326666667, 69.4806666667
 66.2526666667, 67.4386666667, 66.4693333333, 66.2303333333
 65.71, 63.7113333333, 67.6193333333, 67.8983333333
 67.0486666667, 66.7566666667, 68.1476666667, 69.031
 67.7543333333, 66.7323333333, 70.5846666667, 68.5693333333
 71.0526666667, 66.6793333333, 69.7293333333, 72.7333333333
 72.3936666667, 66.8616666667, 71.2833333333, 72.1823333333
 74.6546666667, 65.291, 71.586, 66.8693333333
 77.4826666667, 66.4113333333, 75.5906666667, 68.7833333333
 78.0213333333, 68.6096666667, 74.1693333333, 66.954
 75.7273333333, 66.9393333333, 70.3113333333, 69.849
 77.3746666667, 70.0846666667, 74.013, 68.8893333333
 75.795, 71.0046666667, 73.4723333333, 68.966
 78.557, 70.4283333333, 72.0203333333, 72.2206666667
 78.045, 70.468, 69.7786666667, 68.9543333333
 74.0566666667, 74.1166666667, 71.266, 71.932
 73.972, 73.3003333333, 66.8276666667, 66.2726666667
 74.1386666667, 71.2423333333, 65.354, 69.3896666667
 72.7586666667, 64.5923333333, 67.7936666667, 67.841
 72.747, 66.9953333333, 65.8263333333, 68.1793333333
 75.7713333333, 67.518, 64.8653333333, 63.7596666667
 73.9523333333, 67.4973333333, 67.96, 68.2083333333
 77.4256666667, 67.1176666667, 65.74, 68.0456666667
 74.2226666667, 67.157, 71.3773333333, 68.0723333333
 77.2873333333, 65.6353333333, 72.5006666667, 67.1173333333
 76.6916666667, 65.6523333333, 73.8043333333, 67.644
 77.1886666667, 70.9683333333, 71.7776666667, 64.3266666667
 78.3206666667, 72.5033333333, 70.6913333333, 67.1766666667
 79.7803333333, 70.526, 71.1253333333, 66.156
 78.4446666667, 72.9743333333, 71.641, 65.2983333333
 77.1526666667, 77.6356666667, 69.4596666667, 66.7353333333
 77.7466666667, 77.273, 69.0953333333, 69.2403333333
 74.1173333333, 78.896, 68.5, 70.2446666667
 74.1086666667, 76.749, 65.9893333333, 68.166
 73.755, 78.199, 66.8493333333, 67.51
 71.835, 76.8336666667, 69.917, 65.687
 70.6316666667, 77.8636666667, 67.0216666667, 67.282
 76.7573333333, 79.2283333333, 68.4763333333, 65.1026666667
 74.994, 77.8783333333, 69.9196666667, 65.9026666667
 72.563, 76.1583333333, 66.8663333333, 69.3476666667
 73.5256666667, 75.7023333333, 71.554, 66.838
 73.361, 76.6753333333, 73.8386666667, 63.6546666667
 71.7063333333, 77.4786666667, 71.4713333333, 62.537
 73.2813333333, 79.2486666667, 72.7936666667, 64.4976666667
 68.9506666667, 79.2126666667, 68.6863333333, 64.8756666667
 74.1336666667, 79.331, 71.024, 66.6726666667
 74.1146666667, 79.2683333333, 70.747, 67.4616666667
 77.8796666667, 77.316, 69.9443333333, 68.1726666667
 75.8993333333, 75.331, 70.628, 71.3073333333
 77.536, 74.2463333333, 69.496, 70.4953333333
 73.9563333333, 70.553, 67.7176666667, 69.662
 72.7213333333, 67.2983333333, 64.646, 69.8976666667
 72.6126666667, 66.707, 65.0813333333, 68.7993333333
 70.3343333333, 68.2336666667, 66.9126666667, 68.2673333333
 72.3933333333, 71.411, 66.0973333333, 67.9476666667
 72.8843333333, 71.471, 68.8616666667, 69.6143333333
 73.046, 68.4216666667, 71.5333333333, 68.4846666667
 72.4646666667, 67.722, 77.2196666667, 67.167
 71.5263333333, 65.985, 75.0646666667, 71.5063333333
 73.3416666667, 69.693, 76.326, 69.9696666667
 77.2553333333, 73.5416666667, 77.1956666667, 69.4813333333
 69.766, 76.0223333333, 77.1143333333, 74.0296666667
 71.155, 73.091, 80.7946666667, 74.8106666667
 68.9123333333, 71.606, 82.1993333333, 74.9976666667
 70.7393333333, 68.848, 82.6636666667, 75.973
 73.7353333333, 65.9106666667, 83.115, 75.8133333333
 73.2093333333, 65.3383333333, 82.037, 77.307
 74.175, 65.8293333333, 83.308, 79.6706666667
 71.836, 63.179, 81.305, 78.5723333333
 67.29, 66.574, 82.623, 78.801
 67.5026666667, 66.987, 80.7833333333, 77.031
 68.2996666667, 66.1736666667, 81.1326666667, 72.2993333333
 69.2043333333, 66.2136666667, 82.5273333333, 72.7903333333
 69.4083333333, 67.956, 82.1396666667, 74.5646666667
 65.2303333333, 67.3203333333, 81.6706666667, 71.3153333333
 68.4703333333, 69.7363333333, 81.393, 71.369
 70.2333333333, 74.372, 80.4936666667, 69.3793333333
 71.3486666667, 74.023, 81.258, 63.2163333333
 70.5666666667, 67.8483333333, 78.755, 70.508
 68.8806666667, 66.678, 79.5726666667, 68.131
 66.9503333333, 63.323, 80.4766666667, 70.6336666667
 67.5476666667, 65.123, 78.7873333333, 69.996
 69.393, 64.6976666667, 79.479, 65.9433333333
 70.6696666667, 64.3716666667, 78.224, 66.0103333333
 70.6833333333, 65.7506666667, 72.7723333333, 66.957
 73.5586666667, 62.7233333333, 72.156, 67.9526666667
 73.89, 64.7773333333, 72.6396666667, 70.9493333333
 68.3893333333, 66.0213333333, 71.169, 68.043
 70.2646666667, 66.6966666667, 72.9056666667, 66.599
 71.094, 69.611, 73.3263333333, 64.595
 68.574, 68.2683333333, 75.2426666667, 66.6213333333
 65.9373333333, 66.2333333333, 72.8986666667, 65.1106666667
 69.366, 68.8266666667, 71.432, 68.757
 69.1866666667, 69.4176666667, 70.8333333333, 64.456
 69.0596666667, 69.077, 72.696, 64.5753333333
 70.4996666667, 69.575, 71.5453333333, 65.758
 66.407, 69.457, 71.9046666667, 67.168
 72.1283333333, 66.741, 70.433, 68.4773333333
 70.3403333333, 64.053, 71.5433333333, 70.5293333333
 70.141, 67.096, 67.9416666667, 66.229
 70.979, 66.2776666667, 67.9606666667, 65.4983333333
 69.3226666667, 67.4623333333, 68.94, 64.9746666667
 68.0916666667, 63.2676666667, 66.8446666667, 69.2986666667
 70.5996666667, 66.3716666667, 67.1163333333, 70.2476666667
 72.4023333333, 70.119, 68.5146666667, 68.306
 73.4196666667, 70.632, 71.583, 66.1356666667
 74.0946666667, 70.1063333333, 71.461, 65.7276666667
 70.674, 70.353, 73.732, 68.4936666667
 69.367, 66.3746666667, 69.4646666667, 66.545
 68.789, 67.6373333333, 70.7713333333, 65.6606666667
 72.5983333333, 68.4626666667, 69.5223333333, 62.941
 67.4703333333, 66.3263333333, 72.7343333333, 65.0033333333
 67.8876666667, 67.4813333333, 72.1096666667, 65.724
 71.252, 62.233, 70.7926666667, 65.62
 68.5433333333, 65.263, 68.597, 68.8243333333
 67.6883333333, 67.554, 70.8773333333, 69.9366666667
 71.3106666667, 67.218, 67.426, 66.515
 70.4736666667, 69.5036666667, 67.007, 67.156
 70.7323333333, 67.4696666667, 65.5436666667, 66.3996666667
 66.2883333333, 70.2343333333, 68.9986666667, 68.7416666667
 66.9983333333, 71.8393333333, 67.744, 71.295
 69.031, 72.3246666667, 69.2643333333, 67.2316666667
 68.0196666667, 70.1576666667, 68.1773333333, 65.166
 72.472, 63.3346666667, 69.4213333333, 64.1046666667
 75.3126666667, 64.158, 67.813, 64.9796666667
 75.6246666667, 65.4426666667, 69.7533333333, 66.0016666667
 73.8, 66.1743333333, 73.996, 67.475
 74.7343333333, 66.075, 72.8036666667, 61.8186666667
 73.6456666667, 71.4593333333, 72.664, 65.64
 77.581, 71.223, 67.454, 68.7973333333
 76.6603333333, 72.417, 68.3366666667, 68.3023333333
 76.8246666667, 72.0086666667, 69.7303333333, 73.6003333333
 78.5233333333, 74.617, 66.484, 72.395
 79.5733333333, 73.1836666667, 62.118, 73.4046666667
 75.978, 75.5806666667, 63.8953333333, 71.791
 76.065, 73.8473333333, 70.15, 73.0113333333
 74.1113333333, 73.423, 68.7916666667, 76.6456666667
 74.195, 72.9013333333, 68.1143333333, 71.1706666667
 75.422, 75.2876666667, 71.1746666667, 70.436
 75.2156666667, 74.3726666667, 70.5363333333, 68.9313333333
 75.6226666667, 77.8066666667, 72.49, 70.4876666667
 75.0203333333, 72.561, 72.738, 65.5453333333
 75.7353333333, 76.3083333333, 70.72, 67.6253333333
 73.2313333333, 76.7566666667, 72.2646666667, 68.8406666667
 72.399, 78.94, 72.4446666667, 65.8716666667
 73.885, 78.546, 67.855, 71.7333333333
 70.2376666667, 73.3743333333, 69.6976666667, 71.4706666667
 69.656, 72.0536666667, 67.6893333333, 71.6953333333
 72.211, 74.306, 64.9566666667, 67.4853333333
 75.55, 70.4233333333, 68.3206666667, 66.58
 74.4326666667, 74.9803333333, 68.84, 66.8706666667
 71.4156666667, 72.3846666667, 69.435, 71.569
 67.5636666667, 68.5953333333, 69.377, 71.159
 65.5836666667, 67.3473333333, 69.1453333333, 68.1173333333
 69.53, 66.814, 71.2503333333, 66.5933333333
 73.0206666667, 66.469, 71.1186666667, 65.7156666667
 74.8756666667, 63.939, 71.2333333333, 66.4083333333
 76.3563333333, 64.915, 73.395, 68.462
 77.475, 67.3326666667, 70.97, 67.525
 75.5, 69.958, 70.2466666667, 70.8456666667
 76.5663333333, 70.4566666667, 70.313, 70.6296666667
 72.335, 71.0846666667, 67.7556666667, 68.3266666667
 72.868, 71.9913333333, 65.9433333333, 69.5716666667
 71.7043333333, 69.2836666667, 68.9273333333, 68.0133333333
 67.6753333333, 70.563, 68.5453333333, 67.0273333333
 71.6466666667, 68.5146666667, 70.798, 65.7063333333
 72.4003333333, 64.389, 74.6556666667, 66.3093333333
 75.309, 64.7476666667, 71.9256666667, 64.669
 74.0626666667, 66.4163333333, 71.7686666667, 68.0633333333
 70.5513333333, 70.4073333333, 78.728, 65.7973333333
 69.309, 69.0596666667, 75.836, 65.5826666667
 72.0756666667, 69.6203333333, 74.463, 68.5816666667
 73.1286666667, 70.4303333333, 77.153, 70.0726666667
 72.7426666667, 69.681, 77.9993333333, 64.5623333333
 74.0893333333, 70.0523333333, 79.124, 67.7036666667
 72.479, 68.339, 76.5963333333, 68.9873333333
 72.2936666667, 69.6526666667, 78.4036666667, 70.7113333333
 70.4803333333, 65.6316666667, 78.3866666667, 71.5086666667
 67.0163333333, 65.573, 77.3313333333, 74.7213333333
 70.1976666667, 64.358, 76.789, 70.956
 74.2093333333, 61.182, 79.7556666667, 68.4386666667
 74.7703333333, 67.76, 78.8653333333, 69.97
 71.7583333333, 69.6646666667, 80.852, 70.145
 71.1603333333, 69.1793333333, 77.2746666667, 68.631
 72.047, 66.663, 73.7503333333, 72.8106666667
 69.937, 65.5173333333, 76.6756666667, 75.197
 65.4643333333, 69.041, 76.895, 68.987
 67.604, 67.924, 78.133, 66.9523333333
 67.0046666667, 68.609, 72.8986666667, 70.4186666667
 71.0473333333, 67.022, 73.0636666667, 66.9493333333
 67.641, 68.2623333333, 73.108, 66.0396666667
 73.8573333333, 64.732, 76.5553333333, 73.8576666667
 70.3403333333, 66.785, 75.1086666667, 73.0486666667
 69.525, 65.309, 73.0036666667, 73.1263333333
 74.326, 68.06, 71.404, 77.2556666667
 67.8616666667, 69.166, 71.9396666667, 77.034
