BM,Docker,LXC,DockerIso
 733.060333333, 623.867666667, 730.411, 797.179666667
 691.547333333, 661.492, 760.972666667, 736.914666667
 704.908333333, 667.529, 784.475666667, 901.339
 645.689666667, 587.976333333, 783.918, 938.267
 680.229666667, 633.008333333, 747.79, 929.289
 734.253, 601.832333333, 728.550666667, 760.022
 651.367333333, 666.386333333, 721.314666667, 794.642333333
 691.929, 673.187333333, 769.708, 840.885
 752.155, 632.083333333, 774.669, 779.825666667
 717.836333333, 660.299666667, 803.651666667, 751.495
 757.120333333, 611.064333333, 749.668, 761.701333333
 743.790666667, 702.855333333, 688.614, 823.834
 751.277666667, 682.109333333, 706.602, 829.635333333
 714.736666667, 646.579666667, 765.182333333, 800.592333333
 714.571666667, 626.113, 723.518333333, 795.760666667
 737.832, 632.078, 721.355666667, 758.655
 718.765333333, 647.106666667, 759.151333333, 792.971333333
 684.005333333, 623.604, 702.528333333, 724.969
 752.142, 611.958666667, 737.650666667, 812.605
 699.886333333, 598.672666667, 758.121666667, 868.182333333
 733.258333333, 630.753333333, 761.479333333, 859.550666667
 751.309333333, 642.906, 781.722666667, 804.936666667
 694.177, 679.452333333, 758.203, 771.078333333
 703.740666667, 682.401333333, 693.407333333, 775.498666667
 730.793, 643.763, 754.021, 720.231666667
 742.845, 678.138, 738.497333333, 821.987666667
 740.015333333, 682.171666667, 798.536333333, 831.336
 752.155333333, 708.243666667, 762.386666667, 854.29
 727.619666667, 644.510666667, 727.076, 773.104333333
 738.395666667, 650.208333333, 728.782, 817.950333333
 706.769333333, 676.462333333, 742.038, 772.327
 748.101, 655.217666667, 751.943, 767.247
 725.004, 649.735333333, 763.38, 818.781
 704.568333333, 644.047666667, 770.209333333, 857.82
 746.746666667, 683.246, 747.421333333, 777.311333333
 688.366666667, 676.990666667, 767.476, 820.701666667
 817.442, 640.374666667, 774.614, 771.975333333
 763.915, 675.172, 785.710666667, 824.857
 779.767333333, 608.740333333, 774.562333333, 816.824
 742.336333333, 647.229, 784.653, 801.168
 802.348333333, 624.522333333, 731.401333333, 779.402333333
 727.065333333, 581.256, 689.812333333, 868.028333333
 745.439333333, 674.016333333, 742.218, 740.441
 737.255333333, 667.308, 748.04, 799.378
 717.585666667, 681.073666667, 718.329333333, 774.516
 750.863666667, 701.356, 699.224333333, 795.119333333
 709.332, 660.450666667, 729.188333333, 760.080333333
 793.299, 578.612, 740.659333333, 795.736
 732.943666667, 620.679333333, 791.510333333, 818.294
 746.15, 646.339666667, 747.954, 786.122
 761.617333333, 666.835, 802.283, 807.362666667
 714.540666667, 696.610333333, 757.97, 780.425666667
 716.119, 629.787, 825.716, 751.553333333
 744.892, 659.017333333, 836.175666667, 832.186
 749.734, 640.672, 702.627333333, 807.578333333
 697.718333333, 661.71, 767.167666667, 767.165666667
 726.158, 643.552666667, 784.423333333, 758.711666667
 710.157666667, 613.169333333, 735.353666667, 789.143666667
 715.598666667, 665.605333333, 793.154, 798.964333333
 724.877333333, 664.132666667, 783.18, 757.101333333
 749.383333333, 638.543333333, 746.091666667, 788.329333333
 752.133333333, 683.922, 783.535, 821.398666667
 730.532, 635.323333333, 802.581333333, 783.015
 727.403666667, 702.822666667, 794.910666667, 772.301666667
 783.986333333, 680.834333333, 738.680666667, 545.738666667
 670.419666667, 654.952333333, 721.774666667, 416.661333333
 629.807333333, 650.325666667, 767.809333333, 411.570333333
 709.669666667, 640.862, 740.848666667, 565.657333333
 758.141666667, 584.751666667, 765.887666667, 774.945333333
 754.293666667, 642.135666667, 772.886333333, 804.943333333
 724.354333333, 623.954333333, 798.057, 824.04
 729.580666667, 659.517666667, 811.840666667, 821.757333333
 743.3, 691.795, 799.991333333, 810.05
 775.142666667, 589.409666667, 744.823, 772.762
 679.523666667, 648.920666667, 779.704333333, 790.691666667
 715.114, 644.151, 699.256, 800.526666667
 710.872333333, 623.829666667, 756.313, 763.176333333
 681.176333333, 615.389666667, 791.317666667, 752.402333333
 715.807333333, 623.851666667, 752.867666667, 814.733333333
 736.548333333, 645.122666667, 756.194, 764.467333333
 719.51, 584.636, 776.539333333, 815.780666667
 716.151333333, 660.189666667, 766.677333333, 808.825
 739.77, 634.217, 695.188666667, 812.084666667
 667.742, 640.474333333, 742.142, 810.088333333
 676.215, 705.269333333, 747.510666667, 760.451
 699.483666667, 635.5, 757.586666667, 717.718666667
 676.883, 609.760333333, 836.076, 739.360666667
